URL,Status,Indexability,Google coverage (URL Inspection 2026-09-02),Last crawl (Google),Canonical,Page type,Primary entity (H1),Primary intent,Main words,SVG words,Collapsed <details> words,Internal inlinks (all),Internal inlinks (in-content),Outlinks internal,Outlinks external,Schema,Last modified (sitemap),dateModified (JSON-LD),Duplicate cluster,Conversion action,Title len,Desc len,og:image,Risk,Recommendation
/products/rfid-keyfobs/rfid-wristwatch-tag/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-keyfobs/rfid-wristwatch-tag/,product,RFID Watch Tag,commercial,3734,0,649,5,5,15,10,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-07-12,2026-07-12,,"/contact/access-control-keyfobs/,/rfq/",82,268,.jpg,title>60; desc>160,IMPROVE
/products/rfid-keyfobs/t5577-keyfob/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-keyfobs/t5577-keyfob/,product,T5577 Keyfob,commercial,3676,0,722,7,7,10,9,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-07-18,2026-07-18T00:00:00Z,,"/contact/access-control-keyfobs/,/rfq/",85,239,.jpg,title>60; desc>160,IMPROVE
/products/rfid-labels/,200,indexable,Submitted and indexed,2026-08-21,https://proudtek.com/products/rfid-labels/,product-category,Complete guide to RFID labels & inlays,commercial,5771,0,848,541,69,76,5,Article|BreadcrumbList|CollectionPage|FAQPage|Organization|WebSite,2026-07-02,2026-07-02,,"/contact/rfid-labels-tags/,/rfq/",50,146,.jpg,,KEEP
/products/rfid-labels/alien-higgs-9-uhf-inlay/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-labels/alien-higgs-9-uhf-inlay/,product,Alien Higgs-9 UHF Inlay,commercial,3624,0,562,7,7,14,10,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-07-12,2026-07-12,,"/contact/rfid-labels-tags/,/rfq/",83,129,.jpg,title>60,IMPROVE
/products/rfid-labels/impinj-m700-uhf-inlay/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-labels/impinj-m700-uhf-inlay/,product,Impinj M700-Series UHF Inlays,commercial,3540,0,537,20,20,15,10,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-07-13,2026-07-13,,"/contact/rfid-labels-tags/,/rfq/",90,263,.jpg,title>60; desc>160,IMPROVE
/products/rfid-labels/impinj-m730-uhf-inlay/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-labels/impinj-m730-uhf-inlay/,product,Impinj M730 UHF Inlay,commercial,3429,0,392,10,10,12,7,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-07-12,2026-07-12,,"/contact/rfid-labels-tags/,/rfq/",83,265,.jpg,title>60; desc>160,IMPROVE
/products/rfid-labels/impinj-m750-uhf-inlay/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-labels/impinj-m750-uhf-inlay/,product,Impinj M750 UHF Inlay,commercial,3747,0,527,8,8,13,8,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-07-12,2026-07-12,,"/contact/rfid-labels-tags/,/rfq/",80,237,.jpg,title>60; desc>160,IMPROVE
/products/rfid-labels/impinj-m800-uhf-inlay/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-labels/impinj-m800-uhf-inlay/,product,Impinj M800 UHF Inlay,commercial,3465,0,613,9,9,14,12,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-07-12,2026-07-12,,"/contact/rfid-labels-tags/,/rfq/",77,261,.jpg,title>60; desc>160,IMPROVE
/products/rfid-labels/long-range-uhf-windshield-sticker/,200,indexable,Submitted and indexed,2026-09-01,https://proudtek.com/products/rfid-labels/long-range-uhf-windshield-sticker/,product,Long-Range UHF RFID Windshield Sticker,commercial,3581,0,560,538,20,13,10,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-07-18,2026-07-18T00:00:00Z,,"/contact/rfid-labels-tags/,/rfq/",90,246,.jpg,title>60; desc>160,IMPROVE
/products/rfid-labels/nfc-anti-metal-sticker/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-labels/nfc-anti-metal-sticker/,product,NFC Anti-Metal Sticker,commercial,3266,0,361,11,11,13,7,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-07-18,2026-07-18T00:00:00Z,,"/contact/rfid-labels-tags/,/rfq/",90,269,.png,title>60; desc>160,IMPROVE
/products/rfid-labels/nfc-art-provenance-tag/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-labels/nfc-art-provenance-tag/,product,NFC Art Provenance Tag,commercial,3552,0,548,5,5,10,10,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-07-02,2026-07-02,,"/contact/rfid-labels-tags/,/rfq/",88,252,.jpg,title>60; desc>160,IMPROVE
/products/rfid-labels/nfc-battery-passport-tag/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-labels/nfc-battery-passport-tag/,product,NFC Battery Passport Tags,commercial,3812,0,693,6,6,12,8,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-07-12,2026-07-12,,"/contact/rfid-labels-tags/,/rfq/",84,264,.jpg,title>60; desc>160,IMPROVE
/products/rfid-labels/nfc-cannabis-tracking-label/,200,indexable,URL is unknown to Google,,https://proudtek.com/products/rfid-labels/nfc-cannabis-tracking-label/,product,NFC Cannabis Tracking Label,commercial,3653,0,595,5,5,12,8,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-07-02,2026-07-02,,"/contact/rfid-labels-tags/,/rfq/",86,265,.jpg,title>60; desc>160; unknown to Google,IMPROVE
/products/rfid-labels/nfc-cosmetics-authentication-label/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-labels/nfc-cosmetics-authentication-label/,product,NFC Cosmetics Authentication Labels,commercial,3341,0,607,8,8,16,7,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-07-12,2026-07-12,,"/contact/rfid-labels-tags/,/rfq/",89,268,.png,title>60; desc>160,IMPROVE
/products/rfid-labels/nfc-digital-product-passport-tag/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-labels/nfc-digital-product-passport-tag/,product,NFC Digital Product Passport Tags,commercial,3977,0,706,9,9,16,11,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-07-12,2026-07-12,,"/contact/rfid-labels-tags/,/rfq/",88,257,.jpg,title>60; desc>160,IMPROVE
/products/rfid-labels/nfc-dry-inlay/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-labels/nfc-dry-inlay/,product,NFC Dry Inlays,commercial,3382,0,374,10,10,11,10,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-07-13,2026-07-13,,"/contact/rfid-labels-tags/,/rfq/",87,231,.jpg,title>60; desc>160,IMPROVE
/products/rfid-labels/nfc-electronics-warranty-label/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-labels/nfc-electronics-warranty-label/,product,NFC Electronics Warranty Label,commercial,3721,0,591,8,8,10,10,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-06-10,2026-06-10T17:00:00Z,,"/contact/rfid-labels-tags/,/rfq/",89,263,.jpg,title>60; desc>160,IMPROVE
/products/rfid-labels/nfc-event-ticket-sticker/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-labels/nfc-event-ticket-sticker/,product,NFC Event Ticket Sticker,commercial,3525,0,535,8,8,14,6,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-06-10,2026-06-10T17:00:00Z,,"/contact/rfid-labels-tags/,/rfq/",86,263,.jpg,title>60; desc>160,IMPROVE
/products/rfid-labels/nfc-food-traceability-label/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-labels/nfc-food-traceability-label/,product,NFC Food Traceability Label,commercial,3932,0,545,10,8,13,10,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-07-02,2026-07-02,,"/contact/rfid-labels-tags/,/rfq/",82,254,.jpg,title>60; desc>160,IMPROVE
/products/rfid-labels/nfc-gaming-collectible-tag/,200,indexable,URL is unknown to Google,,https://proudtek.com/products/rfid-labels/nfc-gaming-collectible-tag/,product,NFC Gaming & Collectible Tag,commercial,3274,0,750,5,5,13,10,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-07-02,2026-07-02,,"/contact/rfid-labels-tags/,/rfq/",89,252,.jpg,title>60; desc>160; unknown to Google,IMPROVE
/products/rfid-labels/nfc-luxury-handbag-tag/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-labels/nfc-luxury-handbag-tag/,product,NFC Luxury Handbag Tags,commercial,3865,0,616,11,11,17,12,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-07-12,2026-07-12,,"/contact/rfid-labels-tags/,/rfq/",80,243,.jpg,title>60; desc>160,IMPROVE
/products/rfid-labels/nfc-olive-oil-authentication-label/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-labels/nfc-olive-oil-authentication-label/,product,NFC Olive Oil Authentication Labels,commercial,3976,0,758,6,6,13,10,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-07-12,2026-07-12,,"/contact/rfid-labels-tags/,/rfq/",88,248,.jpg,title>60; desc>160,IMPROVE
/products/rfid-labels/nfc-pharmaceutical-label/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-labels/nfc-pharmaceutical-label/,product,NFC Pharmaceutical Labels,commercial,3489,0,606,11,11,12,10,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-07-12,2026-07-12,,"/contact/rfid-labels-tags/,/rfq/",88,257,.jpg,title>60; desc>160,IMPROVE
/products/rfid-labels/nfc-shelf-label/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-labels/nfc-shelf-label/,product,NFC Shelf Label,commercial,3065,0,525,5,5,11,10,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-07-02,2026-07-02,,"/contact/rfid-labels-tags/,/rfq/",79,243,.jpg,title>60; desc>160,IMPROVE
/products/rfid-labels/nfc-smart-poster-tag/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-labels/nfc-smart-poster-tag/,product,NFC Smart Poster Tags,commercial,3319,0,503,5,5,12,10,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-07-02,2026-07-02,,"/contact/rfid-labels-tags/,/rfq/",85,243,.jpg,title>60; desc>160,IMPROVE
/products/rfid-labels/nfc-sneaker-authentication-tag/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-labels/nfc-sneaker-authentication-tag/,product,NFC Sneaker Authentication Tags,commercial,3542,0,624,9,9,16,6,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-07-12,2026-07-12,,"/contact/rfid-labels-tags/,/rfq/",88,248,.webp,title>60; desc>160,IMPROVE
/products/rfid-labels/nfc-social-media-tag/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-labels/nfc-social-media-tag/,product,NFC Social Media Tag,commercial,3128,0,466,5,5,9,10,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-06-10,2026-06-10T17:00:00Z,,"/contact/rfid-labels-tags/,/rfq/",86,235,.jpg,title>60; desc>160,IMPROVE
/products/rfid-labels/nfc-spirits-authentication-label/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-labels/nfc-spirits-authentication-label/,product,NFC Spirits Authentication Labels,commercial,3630,0,615,10,10,17,6,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-07-12,2026-07-12,,"/contact/rfid-labels-tags/,/rfq/",89,225,.jpg,title>60; desc>160,IMPROVE
/products/rfid-labels/nfc-table-stand/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-labels/nfc-table-stand/,product,NFC Table Stands & Counter Displays,commercial,3140,0,419,8,8,12,10,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-06-10,2026-06-10T17:00:00Z,,"/contact/rfid-labels-tags/,/rfq/",89,252,.jpg,title>60; desc>160,IMPROVE
/products/rfid-labels/nfc-tap-to-pay-sticker/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-labels/nfc-tap-to-pay-sticker/,product,NFC Tap-to-Pay Sticker,commercial,3294,0,442,8,8,10,6,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-06-10,2026-06-10T17:00:00Z,,"/contact/rfid-labels-tags/,/rfq/",85,256,.jpg,title>60; desc>160,IMPROVE
/products/rfid-labels/nfc-warranty-seal-tag/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-labels/nfc-warranty-seal-tag/,product,NFC Warranty Seal Tags,commercial,3438,0,618,5,5,10,10,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-06-10,2026-06-10T17:00:00Z,,"/contact/rfid-labels-tags/,/rfq/",86,264,.jpg,title>60; desc>160,IMPROVE
/products/rfid-labels/nfc-wet-inlay/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-labels/nfc-wet-inlay/,product,NFC Wet Inlays,commercial,3605,0,444,17,17,12,10,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-07-13,2026-07-13,,"/contact/rfid-labels-tags/,/rfq/",90,257,.webp,title>60; desc>160,IMPROVE
/products/rfid-labels/nfc-wine-bottle-tag/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-labels/nfc-wine-bottle-tag/,product,NFC Wine Bottle Tags,commercial,3430,0,486,8,8,8,10,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-06-10,2026-06-10T17:00:00Z,,"/contact/rfid-labels-tags/,/rfq/",81,239,.jpg,title>60; desc>160,IMPROVE
/products/rfid-labels/ntag213-nfc-sticker/,200,indexable,Submitted and indexed,2026-08-14,https://proudtek.com/products/rfid-labels/ntag213-nfc-sticker/,product,NTAG213 NFC Stickers,commercial,3096,0,288,540,96,12,10,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-07-18,2026-07-18T00:00:00Z,,"/contact/rfid-labels-tags/,/rfq/",80,234,.jpg,title>60; desc>160,IMPROVE
/products/rfid-labels/ntag215-nfc-sticker/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-labels/ntag215-nfc-sticker/,product,NTAG215 NFC Stickers,commercial,3098,0,267,9,9,14,10,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-07-18,2026-07-18T00:00:00Z,,"/contact/rfid-labels-tags/,/rfq/",87,268,.jpg,title>60; desc>160,IMPROVE
/products/rfid-labels/ntag216-nfc-sticker/,200,indexable,URL is unknown to Google,,https://proudtek.com/products/rfid-labels/ntag216-nfc-sticker/,product,NTAG216 NFC Stickers,commercial,3392,0,335,18,18,15,10,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-07-18,2026-07-18T00:00:00Z,,"/contact/rfid-labels-tags/,/rfq/",81,231,.jpg,title>60; desc>160; unknown to Google,IMPROVE
/products/rfid-labels/ntag424-dna-tamper-evident-tag/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-labels/ntag424-dna-tamper-evident-tag/,product,NTAG 424 DNA Tamper-Evident Tags,commercial,3735,0,506,57,57,15,10,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-07-18,2026-07-18T00:00:00Z,,"/contact/rfid-labels-tags/,/rfq/",84,211,.jpg,title>60; desc>160,IMPROVE
/products/rfid-labels/rfid-airline-baggage-tag/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-labels/rfid-airline-baggage-tag/,product,RFID Airline Baggage Tag,commercial,3311,0,636,6,6,11,10,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-07-02,2026-07-02,,"/contact/rfid-labels-tags/,/rfq/",84,251,.jpg,title>60; desc>160,IMPROVE
/products/rfid-labels/rfid-asset-label/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-labels/rfid-asset-label/,product,RFID Asset Label,commercial,3543,0,628,21,21,12,10,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-06-10,2026-06-10T17:00:00Z,,"/contact/rfid-labels-tags/,/rfq/",82,254,.jpg,title>60; desc>160,IMPROVE
/products/rfid-labels/rfid-book-spine-label/,200,indexable,URL is unknown to Google,,https://proudtek.com/products/rfid-labels/rfid-book-spine-label/,product,RFID Book Spine Label,commercial,3323,0,739,5,5,11,10,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-07-02,2026-07-02,,"/contact/rfid-labels-tags/,/rfq/",85,236,.jpg,title>60; desc>160; unknown to Google,IMPROVE
/products/rfid-labels/rfid-cryogenic-specimen-label/,200,indexable,URL is unknown to Google,,https://proudtek.com/products/rfid-labels/rfid-cryogenic-specimen-label/,product,RFID Cryogenic Specimen Labels,commercial,3334,0,590,7,7,11,10,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-07-02,2026-07-02,,"/contact/rfid-labels-tags/,/rfq/",88,246,.jpg,title>60; desc>160; unknown to Google,IMPROVE
/products/rfid-labels/rfid-document-tracking-label/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-labels/rfid-document-tracking-label/,product,RFID Document Tracking Label,commercial,3399,0,466,5,5,13,10,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-07-02,2026-07-02,,"/contact/rfid-labels-tags/,/rfq/",85,252,.jpg,title>60; desc>160,IMPROVE
/products/rfid-labels/rfid-dry-inlay/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-labels/rfid-dry-inlay/,product,RFID Dry Inlay (UHF),commercial,3617,0,704,6,6,17,6,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-07-13,2026-07-13,,"/contact/rfid-labels-tags/,/rfq/",89,226,.jpg,title>60; desc>160,IMPROVE
/products/rfid-labels/rfid-frozen-food-label/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-labels/rfid-frozen-food-label/,product,RFID Frozen Food Label,commercial,3249,0,621,8,7,10,12,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-07-02,2026-07-02,,"/contact/rfid-labels-tags/,/rfq/",86,250,.jpg,title>60; desc>160,IMPROVE
/products/rfid-labels/rfid-garment-source-tag/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-labels/rfid-garment-source-tag/,product,RFID Garment Source Tag,commercial,3377,0,515,11,11,12,10,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-06-11,2026-06-11T11:00:00Z,,"/contact/rfid-labels-tags/,/rfq/",85,150,.jpg,title>60,IMPROVE
/products/rfid-labels/rfid-medication-vial-label/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-labels/rfid-medication-vial-label/,product,RFID Medication Vial & Syringe Labels,commercial,3253,0,507,9,9,16,10,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-07-02,2026-07-02,,"/contact/rfid-labels-tags/,/rfq/",89,245,.jpg,title>60; desc>160,IMPROVE
/products/rfid-labels/rfid-plant-nursery-label/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/products/rfid-labels/rfid-plant-nursery-label/,product,RFID Plant Nursery Label,commercial,3194,0,621,5,5,10,10,Article|BreadcrumbList|FAQPage|Organization|Product|WebPage|WebSite,2026-07-02,2026-07-02,,"/contact/rfid-labels-tags/,/rfq/",88,242,.jpg,title>60; desc>160,IMPROVE
